V* EZ Aqr,22,38,33.576,-15,17,59.757,11.108856,M5V
Ross 128,11,47,44.39727,0,48,16.40034,11.007431,dM4
HD 217987,23,5,52.03579,-35,51,11.05519,10.724039,M2V
* eps Eri,3,32,55.84449,-9,27,29.73949,10.501605,K2V
Ross 248,23,41,55.0363,44,10,38.81891,10.305699,M5.0V
CD-23 14742,18,49,49.36378,-23,50,10.44738,9.706255,M3.5Ve
G 272-61,1,39,1.45294,-17,57,2.04516,8.697493,M5.5V+M6V
HD 95735,11,3,20.19482,35,58,11.57618,8.304356,M2+V
Wolf 359,10,56,28.92087,7,0,53.00329,7.855785,dM6
WISEA J085510.74-071442.5,8,55,16.53798,-7,14,49.3728,7.429522,Y2
Luhman 16,10,49,18.91536,-53,19,10.0776,6.502870,L7.5+T0.5
Barnard's star,17,57,48.49847,4,41,36.11388,5.962895,M4V
* alf Cen Ab,14,39,36.494,-60,50,2.3737,4.394923,
Proxima Centauri,14,29,42.94613,-62,40,46.16468,4.246455,M5.5Ve
